customer_id,efectivo,aerolineas,agencias_viajes,articulos_electricos,casinos,compras_internet,farmacias,gasolineras,hoteles,otros,renta_autos,restaurantes,supermercado,tiendapordepartamento
17802501,7203.9,0,0,0,0,0,0,0,0,0,0,0,1081.36,0
17802502,0,0,0,0,0,0,0,1500.75,0,0,0,0,8724.12,0
17802503,6931.32,35107.72,596.37,0,0,0,4637.56,3785.94,0,5231.39,0,6340.41,47161.79,32019.97
17802504,0,0,0,0,0,0,0,194.7,0,0,0,1243.94,1955.18,0
17802505,9248.25,0,0,0,0,0,0,0,0,0,0,457.55,0,1946.61
17802506,7009.2,0,0,1373.41,0,0,785.42,0,0,349.29,0,0,7380.1,1960.43
17802507,9735,0,0,0,0,0,0,0,0,0,0,0,1720.56,0
17802508,86057.4,0,0,77217.24,0,0,0,45195.13,8355.16,10395.23,0,13412.1,53856.55,40773.3
17802509,0,0,0,1667.22,0,0,0,9242.99,0,1121.47,0,5539.22,13565.33,9516.74
17802510,1557.6,0,0,0,0,0,0,0,0,0,0,0,0,0
17802511,66198,0,0,0,0,0,0,389.4,17776.11,0,0,0,0,1050.8
17802512,0,0,0,0,0,0,0,973.5,0,0,0,0,1612.51,0
17802513,19956.75,0,0,0,0,0,0,0,0,0,0,1346.35,5400.98,1557.21
17802514,0,4809.09,0,778.8,0,0,0,0,0,0,0,0,2189.79,988.1
17802515,77880,0,0,0,0,0,0,21902,0,426.39,0,2134.69,7592.33,954.03
17802516,0,0,0,0,0,0,0,700.92,0,0,0,1608.03,1276.45,1362.9
17802517,15576,0,0,0,0,0,0,0,0,0,0,0,2185.9,534.84
17802518,0,0,0,2036.76,0,0,0,0,0,0,0,0,722.92,221.37
17802519,0,0,0,1021.2,0,0,0,292.05,0,0,0,179.12,0,0
17802520,7009.2,0,0,0,0,0,0,0,0,436.13,0,0,0,0
17802521,0,0,0,2303.5,0,0,0,0,0,0,0,378.5,1151.65,0
17802522,0,0,0,0,0,0,2475.61,0,0,0,0,962.21,10948.37,449.56
17802523,1168.2,11567.13,232.28,0,0,0,0,0,0,0,0,0,0,0
17802524,0,0,0,0,0,0,0,0,0,0,0,0,2072.97,0
17802525,0,0,0,0,0,0,0,1947,0,0,0,0,0,0
17802526,58410,0,0,0,0,0,0,0,0,0,0,1286.58,4377.05,0
17802527,13239.6,0,0,852.98,0,0,637.84,0,0,0,0,244.35,1223.49,0
17802528,15965.4,41865.95,0,9201.91,0,0,0,34935.99,7843.49,1656.9,0,1897.35,0,0
17802529,4867.5,0,0,0,0,0,0,0,0,0,0,0,0,0
17802530,7477.84,0,0,0,0,0,0,778.8,0,0,0,404.59,8415.71,0
17802531,0,0,9540.3,0,0,0,0,194.7,0,0,0,1245.5,1555.65,0
17802532,7788,0,0,0,0,0,0,681.45,0,0,0,0,1200.52,1168.01
17802533,681.45,0,0,542.04,0,0,0,0,0,0,0,0,567.36,116.63
17802534,9735,0,0,0,0,0,0,1168.2,0,0,0,4366.54,3423.6,0
17802535,7788,0,0,0,0,0,0,0,0,0,0,0,344.42,0
17802536,0,0,0,194.7,0,0,0,0,0,0,0,279.39,0,0
17802537,57086.04,0,0,0,0,0,0,0,0,0,0,0,0,0
17802538,0,0,0,0,0,0,0,116.82,0,0,0,0,56.46,0
17802539,11097.9,0,0,0,0,0,0,0,0,0,0,912.17,2912.52,0
17802540,5841,0,0,0,0,0,158.88,486.75,0,0,0,360.19,1694.47,3563.59
17802541,5841,0,0,0,0,0,0,0,0,0,0,0,352.02,0
17802542,12071.4,0,0,0,0,0,0,194.7,0,0,0,0,0,446.84
17802543,10319.1,0,0,97.35,0,0,0,2065.77,0,0,0,0,992.97,0
17802544,0,0,0,0,0,0,0,0,0,1980.1,0,0,0,1287.94
17802545,2725.8,0,0,0,0,0,0,0,0,0,0,0,3712.73,1444.28
17802546,3894,0,0,0,0,0,0,1095.19,0,0,0,1584.27,1906.5,0
17802547,7106.55,0,0,0,0,0,0,0,0,0,0,0,0,0
17802548,18496.5,0,0,0,0,0,0,623.04,0,0,0,0,127.14,0
17802549,97.35,0,0,0,0,0,0,0,0,243.38,0,0,873.81,0
17802550,3115.2,0,0,2010.28,0,0,0,0,0,0,0,355.33,525.3,0
17802551,2628.45,2891.3,0,0,0,0,0,194.7,0,0,0,745.9,1706.74,389.4
17802552,0,0,0,0,0,0,0,0,0,175.23,0,0,0,0
17802553,9735,0,0,0,0,0,0,0,0,0,0,0,0,0
17802554,973.5,0,0,0,0,0,0,0,0,0,0,788.15,2061.87,0
17802555,0,0,0,0,0,0,0,0,0,0,0,1207.92,0,0
17802556,3212.55,0,0,0,0,0,0,0,0,0,0,0,0,194.7
17802557,0,0,0,2480.67,0,0,0,2541.03,0,384.92,0,492.59,0,777.24
17802558,0,0,0,611.16,0,0,523.55,7398.6,1837.97,0,0,1676.37,12815.35,1774.3
17802559,10124.4,0,0,0,0,0,337.61,155.76,0,0,0,572.22,0,680.48
17802560,0,0,0,492.59,0,0,0,97.35,0,115.85,0,290.69,977.78,190.81
17802561,6814.5,0,0,146.03,0,0,428.34,0,0,0,0,0,1052.16,467.28
17802562,2920.5,0,0,0,0,0,379.08,0,0,320.67,0,530.17,1455.38,2316.74
17802563,0,0,0,0,0,0,0,2239.05,0,598.51,0,209.5,4000.5,1051.38
17802564,3718.77,0,0,0,0,0,0,0,0,0,0,0,3249.74,0
17802565,389.4,0,0,1011.86,0,0,0,1518.66,0,846.95,0,807.03,4354.08,627.91
17802566,0,0,0,0,0,0,392.32,166.47,0,0,0,0,9814.05,0
17802567,0,0,0,0,0,0,0,0,0,0,0,0,848.7,163.55
17802568,44781,0,0,6252.99,0,0,946.63,7515.61,4520.54,23675.13,0,2407.47,53438.92,18012.48
17802569,389.4,0,0,970.77,0,0,154.2,3387.78,1928.5,214.17,630.83,4012.96,5063.76,0
17802570,19674.05,0,0,1229.14,0,0,0,0,0,0,0,0,0,0
17802571,1799.81,0,0,895.62,0,0,916.65,1550.2,0,233.64,0,120.71,7587.65,2355.68
17802572,17815.05,0,0,0,0,0,0,584.1,0,288.16,0,0,0,0
17802573,5375.08,0,0,6597.8,0,0,0,8516.57,0,0,0,0,6494.8,506.22
17802574,4867.5,0,0,0,0,0,0,0,0,0,0,0,0,0
17802575,13044.9,0,0,666.07,0,0,0,0,0,0,0,194.31,942.54,0
17802576,0,0,0,0,0,0,0,0,0,0,0,0,0,256104.49
17802577,7495.95,0,0,998.03,0,0,0,2180.64,0,0,0,199.57,424.25,0
17802578,11195.25,0,0,486.75,0,0,0,739.86,0,0,0,857.26,263.62,785.61
17802579,5646.3,0,0,0,0,0,0,0,0,0,0,0,894.65,0
17802580,1947,0,0,0,0,0,0,4672.8,0,0,0,0,5628.58,0
17802581,13629,0,0,10962.39,0,0,0,0,0,0,0,1369.91,4177.87,721.36
17802582,0,2200.11,0,430.48,0,0,234.81,0,0,968.44,0,1674.81,2561.28,10815.39
17802583,23558.7,0,0,10532.1,0,0,137.85,0,0,351.82,0,11301.95,3892.25,2376.7
17802584,0,0,0,1558.38,0,0,0,0,0,0,0,213.98,0,0
17802585,0,0,0,0,0,0,0,0,0,0,0,0,3162.32,0
17802586,0,0,0,0,0,0,0,194.7,0,0,0,0,194.7,0
17802587,47506.8,0,0,5218.74,0,0,0,389.4,1326.69,5042.73,0,5926.67,9033.3,1614.84
17802588,11682,0,0,0,0,0,0,0,778.8,0,0,0,0,5432.13
17802589,19470,0,0,0,0,0,0,1557.6,0,0,0,495.32,1366.4,1362.32
17802590,1596.54,0,0,299.45,0,0,0,0,0,0,0,73.01,0,97.74
17802591,15381.3,0,0,6467.74,0,0,0,0,0,0,0,0,1915.26,0
17802592,0,0,0,0,0,0,0,1168.2,0,0,0,0,8203.3,0
17802593,9735,0,0,380.05,0,0,0,2394.81,0,0,0,618.95,3713.32,1213.18
17802594,4867.5,0,0,0,0,0,0,0,0,0,0,0,0,0
17802595,9735,0,0,0,0,0,0,1849.65,0,0,0,413.74,1322.79,1616.01
17802596,9345.6,0,0,0,0,0,0,0,0,0,0,0,0,0
17802597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17802598,194.7,0,0,0,0,0,0,642.51,0,0,0,0,0,0
17802599,2044.35,0,0,0,0,0,0,0,18788.55,0,0,291.66,2478.53,0
17802600,0,0,0,1031.91,0,973.31,198.59,6895.5,3855.06,155.76,0,1609.39,9050.24,0
17802601,389.4,0,0,0,0,0,0,0,0,778.8,0,582.15,0,0
17802602,0,0,0,0,0,0,0,0,0,0,0,0,2181.42,264.79
17802603,11682,0,0,1268.47,0,0,0,584.1,0,18655.76,0,4201.04,13039.06,2587.95
17802604,31094.56,0,0,0,0,0,0,1265.55,0,0,0,1195.07,0,0
17802605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17802606,0,0,0,0,0,0,0,194.7,0,0,0,1305.27,0,0
17802607,0,0,0,0,0,0,0,0,0,0,0,471.76,354.35,486.75
17802608,3115.2,0,0,2489.04,0,0,351.24,0,0,0,0,0,524.13,1935.12
17802609,0,0,0,96.96,0,0,255.84,0,0,0,0,245.32,0,155.76
17802610,0,0,0,388.23,0,0,2271.18,2394.81,0,3781.66,0,1410.99,3404.13,945.46
17802611,6619.8,0,0,0,0,0,0,0,2912.32,0,0,0,556.06,0
17802612,41315.34,0,0,16800.86,0,0,0,233.64,0,0,0,0,718.64,0
17802613,7398.6,0,0,0,0,0,0,0,0,0,0,0,227.6,0
17802614,19352.21,0,0,3174.39,0,0,0,4770.15,0,0,0,704.62,3223.45,0
17802615,3601.95,0,0,0,0,0,0,2529.15,0,0,0,982.26,662.95,757.38
17802616,0,0,9735,0,0,0,0,0,0,0,0,0,0,0
17802617,2531.1,0,0,350.46,0,0,0,0,0,0,0,0,1119.33,1421.5
17802618,0,0,0,0,0,0,0,0,0,0,0,0,418.41,0
17802619,11097.9,0,0,783.47,0,0,393.29,0,0,0,0,657.7,2094.19,960.26
17802620,13678.84,0,0,3220.92,0,0,776.66,0,0,245.32,0,3237.08,3120.65,350.46
17802621,28620.9,0,0,8233.67,0,0,1128.09,4432.73,0,1649.3,0,5128.79,3469.75,2122.42
17802622,0,0,0,0,0,0,257.98,0,0,0,0,149.72,95.01,0
17802623,0,0,0,936.9,0,0,0,7792.87,0,656.14,0,1292.42,7395.29,524.33
17802624,4361.28,0,0,506.22,0,0,465.33,1168.39,0,0,0,0,1888.78,749.6
17802625,778.8,0,0,194.7,0,0,0,584.1,1056.44,366.43,0,992.97,1008.55,920.15
17802626,5451.6,0,0,407.7,0,0,0,0,0,0,0,0,0,0
17802627,52569,0,0,0,0,0,10673.84,1109.79,4022.11,317.36,0,4180.4,807.62,0
17802628,3894,0,0,8016.58,0,0,0,3583.84,1886.64,8080.83,0,1233.04,9049.66,1954.79
17802629,0,0,0,0,0,0,0,0,0,0,0,0,2049.61,0
17802630,0,0,0,0,0,0,0,774.91,0,0,0,0,47221.76,0
17802631,0,0,0,0,0,0,0,0,0,0,0,0,640.37,0
17802632,0,0,0,0,0,0,0,0,0,0,0,192.17,0,0
17802633,0,0,0,22696.18,0,0,0,1012.44,0,178.15,0,952.47,343.45,691.18
17802634,0,0,0,0,0,0,0,0,0,1179.88,0,0,765.76,2601.58
17802635,0,0,0,0,0,0,0,0,0,1180.08,0,292.05,0,0
17802636,4478.1,0,0,0,0,0,0,0,0,0,0,751.54,10176.97,0
17802637,42834,0,0,0,0,0,0,0,0,0,0,159.65,0,0
17802638,584.1,0,0,0,0,0,0,0,0,0,0,200.54,1097.33,0
17802639,10124.4,0,0,0,0,0,0,0,0,0,0,0,1427.15,0
17802640,15576,0,0,0,0,0,0,210.86,0,0,0,0,776.46,0
17802641,5548.95,0,0,0,0,0,0,0,0,116.82,0,640.95,3066.53,759.14
17802642,51572.14,0,0,1635.87,0,0,0,0,0,0,0,0,4758.86,7175.86
17802643,0,0,0,0,0,0,0,389.4,787.56,0,0,780.75,208.13,0
17802644,2141.7,0,0,0,0,0,0,0,0,0,0,0,286.79,0
17802645,292.05,0,0,0,0,0,0,0,292.05,0,0,1763.4,667.43,1465.31
17802646,11682,0,0,2920.5,0,0,0,7207.99,0,0,0,0,5794.86,1124.98
17802647,0,0,0,155.76,0,0,194.7,0,0,0,0,801,1282.1,0
17802648,0,0,0,0,0,0,0,0,0,0,0,374.8,3569.63,0
17802649,3894,0,0,3298.22,0,0,0,0,0,0,0,0,5647.86,0
17802650,14213.1,0,0,0,0,0,0,389.4,0,290.3,0,413.74,118.38,1187.09
17802651,0,0,0,0,0,0,0,0,0,0,0,194.7,0,0
17802652,3894,0,0,697.42,0,0,0,0,0,0,0,0,207.55,0
17802653,0,0,0,0,0,0,0,0,0,584.1,0,623.62,6194.96,2713.73
17802654,4088.7,0,0,0,0,0,0,1334.08,5372.36,0,0,356.69,3443.66,264.4
17802655,0,0,0,0,0,0,0,0,0,0,0,0,886.08,270.63
17802656,39718.8,6600.33,0,7505.3,0,0,0,12919.51,0,2620.47,0,6480.59,3282.84,3768.03
17802657,49648.5,2539.86,0,194.7,0,0,0,2328.61,0,2951.65,0,1928.89,2797.84,2870.85
17802658,0,0,0,1656.9,0,0,0,0,0,2287.72,0,0,4013.55,5991.5
17802659,389.4,0,0,0,0,0,0,0,0,1362.9,0,755.05,3202.62,1732.83
17802660,0,0,0,0,0,0,0,255.06,0,0,0,0,1577.07,1377.89
17802661,0,0,0,0,0,0,0,0,0,0,0,0,1676.56,0
17802662,8761.5,0,0,0,0,0,0,0,0,0,0,0,0,0
17802663,0,27839.76,0,0,0,0,0,0,2274.49,1540.08,0,0,17964.38,4107.98
17802664,5841,0,0,4186.24,0,0,0,7826.94,0,0,0,840.13,1421.7,0
17802665,7788,0,0,0,0,0,0,2725.8,0,0,0,212.22,2456.53,525.5
17802666,16160.49,0,0,0,0,0,186.52,0,0,0,0,1559.35,18748.44,2400.65
17802667,0,0,0,0,0,0,0,0,0,0,0,0,272.97,0
17802668,85083.9,9432.05,0,9787.57,0,0,1494.71,11487.3,4461.36,340.73,0,1435.72,13749.13,2236.13
17802669,0,0,0,3440.15,0,0,0,0,0,282.31,0,2422.85,470.98,292.05
17802670,0,0,0,0,0,0,0,0,0,0,0,0,4512.37,0
17802671,93456,0,0,0,0,0,0,0,0,0,0,0,3864.41,262.26
17802672,0,0,0,0,0,0,0,2807.18,0,0,0,136.29,17034.11,0
17802673,0,0,0,0,0,0,0,1265.55,0,0,0,0,950.33,0
17802674,0,0,0,0,0,0,0,1654.95,0,0,0,0,7348.76,3422.05
17802675,0,0,0,0,0,0,0,0,0,0,0,0,906.91,0
17802676,0,0,0,525.5,0,0,451.12,2224.45,0,0,0,0,1534.82,0
17802677,0,0,0,0,0,0,355.72,2332.7,20049.62,542.24,0,4765.48,12570.42,0
17802678,25311,0,0,3402.97,0,0,0,486.75,0,1295.34,0,376.74,0,388.23
17802679,73708.75,2402.79,0,9669.19,0,0,0,2998.38,3822.16,3018.63,0,6943.39,3120.26,878.68
17802680,0,0,0,0,0,0,0,0,0,0,0,0,33396.89,3094.76
17802681,123848.67,0,0,0,0,0,0,0,0,3921.45,0,1499.77,0,0
17802682,3894,0,0,0,0,0,0,0,0,0,0,6938.91,34973.57,2454.19
17802683,0,0,0,0,0,0,0,0,0,0,0,453.65,0,1557.6
17802684,0,0,0,0,0,0,507.39,0,0,0,0,0,666.65,194.7
17802685,5140.08,0,0,1663.91,0,0,595.59,0,0,0,0,0,0,4676.69
17802686,1070.85,0,0,0,0,0,0,194.7,0,0,0,77.3,0,0
17802687,0,0,0,0,0,0,0,1752.3,0,0,0,686.51,11772.15,1323.77
17802688,2881.56,0,0,2253.46,0,0,0,0,0,122.66,0,1325.52,66.2,0
17802689,0,0,0,0,0,0,0,872.06,0,0,0,0,0,2442.12
17802690,0,0,0,238.51,0,0,0,1362.9,0,0,0,0,10468.43,0
17802691,0,10710.64,0,0,0,0,0,0,0,0,0,0,2572.96,957.92
17802692,0,0,0,4479.07,0,0,0,0,0,0,0,0,3184.51,255.45
17802693,0,0,0,0,0,0,0,4342.98,4748.34,0,0,1808.18,15702.56,313.66
17802694,10669.56,0,0,0,9735,0,0,1025.68,0,0,0,300.62,7121.35,0
17802695,0,0,0,0,0,0,0,1362.9,0,0,0,0,0,0
17802696,19470,0,0,0,8177.4,0,0,0,18788.55,0,0,0,0,0
17802697,1265.55,0,0,0,3017.85,0,0,0,0,0,0,0,336.64,0
17802698,29205,0,0,3223.45,0,0,599.87,1168.2,4166.19,223.91,0,1372.63,14111.08,2963.33
17802699,7788,0,0,1381.01,0,0,0,97.35,0,0,0,682.81,2378.65,2185.9
17802700,0,0,0,461.05,0,0,2766.1,0,0,0,0,0,3623.56,1130.43
17802701,19470,0,0,846.95,0,0,0,0,0,0,0,0,0,0
17802702,1460.25,0,0,0,0,0,0,0,0,0,0,0,0,0
17802703,778.8,0,0,0,0,0,0,486.75,11341.27,0,0,270.63,0,0
17802704,0,0,8173.9,11141.71,0,0,0,0,0,11661.56,0,1156.52,28253.7,38773.34
17802705,62304,0,0,9631.81,0,0,0,486.75,0,0,0,192.75,3546.46,520.82
17802706,6230.4,0,0,0,0,0,781.14,0,0,0,0,447.62,3820.4,0
17802707,0,0,0,0,0,0,0,0,0,0,0,0,781.53,453.26
17802708,3017.85,0,0,0,0,0,0,0,0,0,0,0,1469.4,141.55
17802709,1947,0,0,739.86,0,0,0,2102.76,0,0,0,777.83,287.38,0
17802710,61038.45,0,0,0,0,0,0,1321.04,0,0,0,3016.1,244.54,569.69
17802711,0,0,0,440.02,0,0,0,0,0,14351.14,0,2302.52,1164.89,1492.38
17802712,10708.5,0,0,268.1,0,0,2365.61,0,0,1413.72,0,272.39,1362.12,1235.18
17802713,4088.7,0,0,0,0,0,0,817.16,0,0,0,106.7,417.63,0
17802714,21611.7,0,0,0,0,0,0,4186.05,0,0,0,0,0,0
17802715,0,0,0,2453.22,0,0,0,0,0,0,0,2400.07,0,0
17802716,0,0,0,0,0,0,0,0,0,0,0,0,3923.59,6751.22
17802717,0,0,0,0,0,0,530.56,0,0,0,0,0,7133.42,0
17802718,0,0,0,0,0,0,0,1760.09,0,0,0,1079.22,4070.01,300.62
17802719,0,0,0,2778.37,0,0,0,4711.74,0,0,0,0,10000.18,675.41
17802720,0,0,0,0,0,0,0,584.1,0,0,0,0,0,0
17802721,10416.45,0,0,640.56,0,0,653.22,1203.64,827.48,236.56,0,7943.95,6480.01,3568.07
17802722,37966.5,0,0,0,0,0,0,0,0,13308.33,0,453.85,0,0
17802723,0,0,0,759.33,0,0,9176.41,0,0,0,0,0,11284.23,2018.07
17802724,8274.75,0,0,13449.49,0,0,2417.98,14912.07,0,778.8,0,7204.29,113352.98,3512.78
17802725,19470,0,0,0,0,0,0,2130.02,0,0,0,5797.19,2923.81,0
17802726,3894,0,0,0,0,0,2903.95,0,0,360.19,0,523.35,12074.52,270.24
17802727,13629,0,0,1371.66,0,0,1309.94,1702.65,749.6,783.67,0,10222.33,7827.13,5023.26
17802728,0,0,0,0,0,0,0,1070.85,0,0,0,637.06,11053.51,0
17802729,13239.6,0,0,0,0,0,0,7209.94,0,0,0,0,8301.42,0
17802730,80800.5,0,1259.71,0,0,0,496.29,5366.91,0,734.99,0,747.45,25988.17,440.61
17802731,0,0,31152,0,0,0,0,0,0,0,0,0,0,973.31
17802732,34461.9,0,0,486.75,0,0,45819.34,2763.38,0,0,0,0,2327.25,1532.68
17802733,0,0,0,0,0,0,0,0,0,0,0,1242.19,2727.55,778.61
17802734,0,0,0,0,0,0,0,0,0,0,0,845.97,0,0
17802735,0,10576.49,0,0,0,0,0,0,0,0,0,0,0,0
17802736,1362.9,0,0,0,0,0,0,1168.2,0,0,0,0,2567.31,0
17802737,0,0,0,0,0,0,1033.86,16744.59,5303.63,0,0,15543.49,21412.91,458.71
17802738,0,0,0,0,0,0,0,0,0,0,0,0,2613.65,0
17802739,0,0,0,1109.4,0,0,0,0,0,776.85,0,0,0,0
17802740,7885.35,0,0,584.1,0,0,415.49,389.59,0,3996.22,0,578.65,14442.26,3903.15
17802741,18009.75,0,0,0,0,0,0,0,0,0,0,0,230.91,0
17802742,0,0,0,0,0,0,0,0,0,0,0,0,2010.28,0
17802743,48675,0,0,0,0,0,0,0,0,1139.97,0,0,1333.89,6189.51
17802744,0,25947.67,1106.67,4466.22,0,0,0,1168.2,0,292.05,0,798.27,8208.94,2363.27
17802745,0,10435.92,0,11902.01,0,0,0,2286.95,0,2002.29,0,3671.07,18323.8,0
17802746,0,0,0,8999.03,0,0,0,1335.25,0,388.43,0,1396.58,3828.78,0
17802747,0,0,0,5000.48,0,0,0,1460.25,0,0,0,1440.39,3606.82,506.03
17802748,0,0,0,4020.17,0,0,0,0,0,0,0,0,0,0
17802749,17523,15459.37,0,0,0,0,0,0,0,0,0,0,0,0
17802750,97438.2,0,0,941.18,0,0,0,1265.55,0,1257.37,0,773.54,7743.22,0
17802751,9189.84,24705.68,0,0,0,0,0,3959.81,0,0,0,1136.66,2014.76,1841.86
17802752,0,0,0,0,0,0,0,1138.99,0,0,0,0,2180.83,0
17802753,0,7042.69,0,412.18,0,0,0,0,0,0,0,568.52,487.33,0
17802754,0,0,0,0,0,0,0,0,0,0,0,0,1466.29,240.84
17802755,0,0,0,0,0,0,0,3030.31,17238.74,0,0,223.91,1557.6,0
17802756,0,0,0,1074.35,0,0,0,3504.6,0,66403.41,0,232.47,5563.94,1471.93
17802757,2044.35,0,0,883.35,0,0,0,1499.19,0,0,0,0,731.49,1780.92
17802758,0,0,0,0,0,0,0,0,0,0,0,0,7050.87,0
17802759,3894,0,0,0,0,0,0,0,0,0,0,280.37,0,0
17802760,6814.5,0,0,1961.6,0,0,0,681.45,0,441,0,3991.74,1540.08,0
17802761,3115.2,0,0,0,0,0,0,4478.1,0,0,0,255.45,1136.66,0
17802762,0,0,0,462.02,0,0,0,0,0,0,0,0,147.58,3115.2
17802763,0,0,0,924.44,0,0,0,0,0,1479.72,0,0,2867.35,4157.04
17802764,79242.9,0,0,0,0,0,0,1460.25,0,1857.63,0,1556.63,4495.62,4490.17
17802765,0,0,0,0,0,0,0,0,1772.94,0,0,461.63,6676.26,0
17802766,5841,0,0,0,0,0,260.31,1168.2,0,0,0,0,3531.27,1021.79
17802767,0,0,0,881.99,0,0,0,2044.35,0,0,0,0,927.94,0
17802768,0,0,0,194.7,0,0,783.86,3310.09,0,0,0,2752.28,119060.22,901.85
17802769,10708.5,0,0,10332.53,0,0,0,0,0,0,0,0,2402.99,1899.49
17802770,0,0,0,0,0,0,788.53,3688.59,7832.2,3057.76,0,8472.37,17951.34,13024.65
17802771,0,0,0,0,0,0,0,0,0,2274.49,0,0,0,0
17802772,0,0,0,2685.5,0,0,0,4155.87,0,0,0,97.35,158.68,1713.75
17802773,0,0,0,516.73,0,0,0,0,0,0,0,0,0,0
17802774,12655.5,0,0,0,0,0,0,0,0,0,0,0,0,0
17802775,0,1100.06,0,0,0,0,0,0,0,0,0,0,0,0
17802776,0,0,0,0,0,0,1182.8,0,0,0,0,0,0,2336.21
17802777,29205,0,0,681.45,0,0,0,6427.05,0,1186.31,0,2210.82,7962.65,4090.65
17802778,88588.5,3059.52,0,0,0,0,0,2431.22,39000.36,0,0,548.47,4768.98,0
17802779,77393.25,0,0,3596.3,0,0,0,1654.95,350.46,0,0,0,1943.88,2063.82
17802780,0,0,0,10382.18,0,0,0,486.75,0,0,0,53.54,0,9960.66
17802781,0,0,0,645.63,0,0,324.56,614.08,0,0,0,748.62,1402.03,0
17802782,10319.1,0,0,2191.54,0,0,0,1449.74,0,0,0,0,0,778.61
17802783,9053.55,0,0,837.4,0,0,1372.25,2181.81,0,0,0,300.42,10468.05,2211.4
17802784,973.5,19880.04,16195.15,4464.86,0,0,4324.87,12331.13,731.1,14665.97,0,4606.99,29302.16,11782.27
17802785,5256.9,0,0,126.56,0,0,0,0,0,0,0,0,0,0
17802786,0,0,0,3425.94,0,0,0,0,0,0,0,0,0,0
17802787,2920.5,0,0,0,0,0,0,0,0,0,0,0,0,0
17802788,0,0,0,0,0,0,712.99,0,0,253.89,0,856.87,15315.3,2739.62
17802789,0,954.03,0,0,0,0,0,12718.19,0,0,0,0,0,0
17802790,20832.9,9690.22,0,0,0,0,0,2628.45,0,0,0,97.35,494.73,0
17802791,0,0,0,642.51,0,0,488.5,0,0,0,0,733.24,15151.55,973.11
17802792,5424.15,0,0,2433.75,0,27587.04,8136.12,2349.06,2703.41,0,0,0,33712.69,19330.01
17802793,1947,0,0,23204.74,11682,0,973.5,1869.12,0,5386.57,0,15284.92,4377.63,19073.98
17802794,9735,0,0,0,0,0,127.14,0,0,0,0,497.85,3607.4,1761.84
17802795,12738.25,2523.51,0,0,0,0,75.74,0,0,108.06,0,0,3814.17,1258.93
17802796,2920.5,0,0,0,0,0,0,4221.29,0,0,0,0,0,0
17802797,0,2156.11,0,550.03,0,0,0,1168.2,2464.9,675.61,0,6024.6,4163.27,666.26
17802798,0,0,0,0,0,0,0,389.4,4485.89,0,0,0,268.3,2082.32
17802799,0,0,0,13188.98,0,0,0,0,0,3306.2,0,7040.94,30401.43,1294.56
17802800,0,0,0,0,0,0,0,721.75,0,0,0,0,743.17,0
17802801,58410,0,0,0,0,0,0,1274.7,0,0,0,3992.91,2597.49,447.81
17802802,68145,0,0,661.98,0,0,0,2687.25,4001.09,0,0,1772.74,7842.13,675.41
17802803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17802804,0,12762.2,0,2202.45,0,0,4324.48,2470.55,66323.19,21459.06,3781.66,14328.36,23498.15,54906.57
17802805,584.1,0,0,0,0,0,0,0,0,0,0,0,0,0
17802806,3894,0,0,0,0,0,0,0,0,0,0,0,0,0
17802807,0,0,0,0,0,0,0,0,0,0,0,0,3592.02,0
17802808,0,0,0,10958.88,0,21850.79,0,0,20406.51,39362.3,0,2061.87,2322.19,5374.3
17802809,2920.5,0,0,0,0,0,1162.36,389.4,0,292.05,0,0,449.37,0
17802810,0,0,11561.68,0,0,0,0,0,0,2199.14,0,0,35554.17,0
17802811,0,0,0,0,0,0,0,0,0,0,0,0,7644.31,0
17802812,7788,0,0,0,0,0,0,0,0,0,0,0,14830.3,0
17802813,0,0,0,0,0,0,0,194.7,0,0,0,0,0,0
17802814,0,0,0,2385.85,0,0,0,1070.85,0,0,0,0,3891.27,1050.41
17802815,0,0,13345.91,389.4,0,0,0,0,0,0,0,0,803.14,0
17802816,57572.79,0,0,0,0,0,0,0,0,0,0,0,0,0
17802817,11682,0,0,0,0,0,0,973.5,0,0,0,304.71,3183.54,0
17802818,4672.8,0,0,0,0,0,0,0,0,0,0,0,2377.48,0
17802819,25311,0,0,0,0,0,382.59,0,0,0,0,53.54,2108.6,1168.2
17802820,5841,0,0,1616.2,0,0,0,0,0,131.42,0,554.7,3682.75,2053.31
17802821,5841,0,0,0,0,0,0,1460.25,0,545.16,0,0,0,0
17802822,5938.35,0,0,6838.84,0,0,943.52,2570.04,0,3145.77,0,1759.7,19454.62,8209.53
17802823,0,0,0,866.41,0,0,7810.97,7072.67,0,644.85,0,7527.1,14219.33,13656.65
17802824,13629,0,0,1371.47,0,0,0,759.33,0,4369.26,0,0,0,0
17802825,3309.9,0,0,0,0,0,0,159.46,0,826.11,0,1392.88,0,2816.34
17802826,10221.75,14020.93,0,0,0,0,0,4088.7,0,3816.12,0,1703.62,1013.61,0
17802827,0,0,0,0,0,0,0,0,7538.2,0,0,0,0,2020.99
17802828,0,0,0,0,0,0,0,1159.05,0,0,0,0,0,0
17802829,38940,53368.05,0,1921.88,0,0,3842.02,2791.61,1246.08,691.18,0,1778.39,12154.34,4047.23
17802830,0,0,0,0,0,0,0,0,0,547.3,0,0,334.3,0
17802831,9735,0,0,1391.72,0,0,0,0,0,0,0,0,0,0
